link_id,speed,insert_time
2160036200,26,23:25
2333363600,80,23:25
2333363700,87,23:25
2170440000,28,23:25
2160036300,27,23:25
2160036400,21,23:25
2160036500,18,23:25
2333363300,87,23:25
2334276200,19,23:25
2333088800,25,23:25
2160036600,36,23:25
2160022000,22,23:25
2333363200,74,23:25
2333088902,26,23:25
2333088901,20,23:25
2160022100,24,23:25
2160036700,23,23:25
2333666900,46,23:25
2333363500,80,23:25
2160022200,45,23:25
2160036800,26,23:25
2333363400,80,23:25
2334276100,20,23:25
2160036900,20,23:25
2160022300,38,23:25
2170047500,34,23:25
2334262100,23,23:25
2160022400,31,23:25
2170047600,25,23:25
2160022500,30,23:25
2334262200,11,23:25
2170047300,27,23:25
2160022600,38,23:25
2170047400,56,23:25
2160022700,39,23:25
2334262000,24,23:25
2334262500,9,23:25
2160022800,41,23:25
2334262600,20,23:25
2160022900,41,23:25
2170047700,30,23:25
2330053900,66,23:25
2170047800,19,23:25
2334262300,7,23:25
2334262400,24,23:25
2170047900,34,23:25
2170457000,59,23:25
2334262900,10,23:25
2333235400,34,23:25
2333221000,7,23:25
2334262700,11,23:25
2334262800,15,23:25
2333221100,11,23:25
2333235000,45,23:25
2170457400,34,23:25
2170457300,9,23:25
2333235102,57,23:25
2333235101,29,23:25
2170457200,30,23:25
2333235202,42,23:25
2333235201,54,23:25
2170457100,22,23:25
2333235300,28,23:25
2334316401,102,23:25
2333353500,73,23:25
2160391601,68,23:25
2333221600,32,23:25
2333353400,78,23:25
2160038000,22,23:25
2334316501,102,23:25
2160391501,64,23:25
2333221700,31,23:25
2160038100,31,23:25
2333353700,79,23:25
2330054000,64,23:25
2333221800,38,23:25
2333050003,39,23:25
2333050002,24,23:25
2333050001,41,23:25
2333196500,21,23:25
2333353600,72,23:25
2160038200,17,23:25
2333353100,29,23:25
2160038300,16,23:25
2333221200,13,23:25
2160038400,25,23:25
2333221300,14,23:25
2333353000,63,23:25
2160038500,25,23:25
2333353300,76,23:25
2333221400,45,23:25
2333353200,75,23:25
2160038600,13,23:25
2333221500,40,23:25
2160037400,26,23:25
2160037500,16,23:25
2160023000,24,23:25
2160037600,26,23:25
2170022900,20,23:25
2160037700,31,23:25
2160023100,32,23:25
2160037800,19,23:25
2333220800,28,23:25
2334277500,30,23:25
2333352602,77,23:25
2333352601,73,23:25
2334277600,31,23:25
2160037900,26,23:25
2333220700,6,23:25
2333220900,24,23:25
2334263000,15,23:25
2333352500,46,23:25
2334277700,8,23:25
2333352900,80,23:25
2333352700,63,23:25
2333352800,63,23:25
2334263400,17,23:25
2334263500,14,23:25
2334263100,14,23:25
2334277800,30,23:25
2334263200,24,23:25
2170457500,52,23:25
2334263300,13,23:25
2334263800,17,23:25
2330040502,49,23:25
2330040503,51,23:25
2334263900,22,23:25
2330040603,65,23:25
2330040602,54,23:25
2334263600,25,23:25
2334263700,20,23:25
2160392101,38,23:25
2170049300,26,23:25
2170206700,30,23:25
2170049400,20,23:25
2330041501,50,23:25
2170049100,38,23:25
2160392301,53,23:25
2160392201,47,23:25
2330041601,31,23:25
2333234400,55,23:25
2170049200,32,23:25
2170049700,34,23:25
2170456100,16,23:25
2160392501,44,23:25
2330055500,51,23:25
2330055600,37,23:25
2170456000,4,23:25
2170049800,28,23:25
2160392401,47,23:25
2170049500,27,23:25
2160039000,22,23:25
2333234000,47,23:25
2170049600,30,23:25
2160039100,29,23:25
2160039202,20,23:25
2160039201,27,23:25
2333220300,6,23:25
2333063102,32,23:25
2333063101,29,23:25
2333234900,35,23:25
2160039302,28,23:25
2160039301,29,23:25
2333220400,21,23:25
2333063202,34,23:25
2333063201,33,23:25
2333352400,62,23:25
2160039400,32,23:25
2333220500,45,23:25
2333063300,32,23:25
2333352300,51,23:25
2160039500,27,23:25
2333063400,34,23:25
2333220600,32,23:25
2160039600,21,23:25
2333234500,48,23:25
2160039700,24,23:25
2333220000,41,23:25
2170049000,18,23:25
2333234601,45,23:25
2333234602,27,23:25
2160039800,16,23:25
2333220100,35,23:25
2333234700,51,23:25
2160039900,23,23:25
2333220200,20,23:25
2333234800,51,23:25
2333063000,51,23:25
2160038700,22,23:25
2333062600,58,23:25
2160038800,26,23:25
2333062700,51,23:25
2160038900,31,23:25
2333062800,40,23:25
2333062900,34,23:25
2334264200,12,23:25
2333351300,80,23:25
2333062200,21,23:25
2334264300,8,23:25
2333351200,78,23:25
2333062300,26,23:25
2334264400,11,23:25
2334264000,23,23:25
2333062400,37,23:25
2160010201,46,23:25
2334264100,8,23:25
2333062500,33,23:25
2160010301,65,23:25
2170456500,16,23:25
2334264700,39,23:25
2170456400,33,23:25
2334264800,26,23:25
2170049900,20,23:25
2170456300,33,23:25
2160010601,63,23:25
2334264500,15,23:25
2170456200,22,23:25
2160010701,46,23:25
2334264600,17,23:25
2330041700,46,23:25
2170456900,34,23:25
2330041800,67,23:25
2170456800,31,23:25
2170456700,30,23:25
2334264900,25,23:25
2170456600,30,23:25
2160393401,27,23:25
2170024000,26,23:25
2170024100,31,23:25
2330042700,32,23:25
2333630000,81,23:25
2333198000,40,23:25
2334318201,98,23:25
2330042800,21,23:25
2333198100,48,23:25
2170313000,52,23:25
2160393601,21,23:25
2333947900,31,23:25
2333198200,35,23:25
2160393501,51,23:25
2170024400,35,23:25
2333947800,45,23:25
2160393801,21,23:25
2170024500,20,23:25
2333947700,53,23:25
2160393701,28,23:25
2333947600,61,23:25
2170024200,24,23:25
2334318301,98,23:25
2333947500,42,23:25
2170024300,32,23:25
2160393901,29,23:25
2333198800,35,23:25
2333630700,89,23:25
2333341500,100,23:25
2170391500,68,23:25
2170391400,79,23:25
2333341400,102,23:25
2333630800,94,23:25
2333630500,56,23:25
2333341700,93,23:25
2333341800,97,23:25
2330056601,25,23:25
2330056701,42,23:25
2333630600,58,23:25
2333341600,99,23:25
2333341100,95,23:25
2333198400,38,23:25
2333630300,49,23:25
2330056000,43,23:25
2333198300,35,23:25
2333052000,37,23:25
2333341000,93,23:25
2333630400,89,23:25
2333198500,40,23:25
2330056100,47,23:25
2333052100,38,23:25
2333341300,100,23:25
2333630100,84,23:25
2333198600,63,23:25
2330056204,84,23:25
2170391700,8,23:25
2333341200,105,23:25
2333198700,39,23:25
2333630200,85,23:25
2330056304,74,23:25
2170391600,52,23:25
2334265100,31,23:25
2333051902,38,23:25
2333051901,42,23:25
2334265200,32,23:25
2330057001,75,23:25
2330057101,75,23:25
2330057102,52,23:25
2334265000,28,23:25
2330057204,61,23:25
2330057202,54,23:25
2330057203,60,23:25
2330057201,50,23:25
2333197900,49,23:25
2333340600,97,23:25
2333340700,93,23:25
2333051500,40,23:25
2334265600,20,23:25
2333472400,55,23:25
2333340500,98,23:25
2333051600,34,23:25
2333472300,43,23:25
2160011400,72,23:25
2334265700,15,23:25
2334265300,26,23:25
2333051700,30,23:25
2333340900,90,23:25
2160011500,75,23:25
2334265400,43,23:25
2333051801,32,23:25
2333051802,38,23:25
2333340800,90,23:25
2334265500,33,23:25
2333472500,44,23:25
2333947400,35,23:25
2170024900,41,23:25
2170313900,6,23:25
2333947300,42,23:25
2170313801,29,23:25
2170313802,19,23:25
2170010000,29,23:25
2333947200,33,23:25
2170024600,33,23:25
2334265800,12,23:25
2333947100,27,23:25
2170024700,22,23:25
2334265900,32,23:25
2170024800,25,23:25
2170313702,6,23:25
2170313701,33,23:25
2333947000,45,23:25
2334319101,101,23:25
2334080000,62,23:25
2160380100,104,23:25
2334080200,38,23:25
2333946900,32,23:25
2333354000,69,23:25
2160394701,34,23:25
2160380000,30,23:25
2334080100,38,23:25
2333946800,30,23:25
2160394601,23,23:25
2333079600,37,23:25
2333946700,32,23:25
2334319201,85,23:25
2333079700,30,23:25
2160394901,30,23:25
2160380300,31,23:25
2333946600,33,23:25
2333079800,44,23:25
2160394801,28,23:25
2160380200,30,23:25
2330043502,22,23:25
2330043501,23,23:25
2170023100,30,23:25
2333946500,30,23:25
2160380500,22,23:25
2170023200,28,23:25
2330043601,22,23:25
2330043602,27,23:25
2160380400,104,23:25
2160380700,26,23:25
2170023000,21,23:25
2160380600,35,23:25
2333340200,97,23:25
2160380900,45,23:25
2330043102,22,23:25
2330043101,26,23:25
2330057702,42,23:25
2333051102,33,23:25
2333051101,17,23:25
2333340100,107,23:25
2160380800,26,23:25
2330043201,15,23:25
2330043202,24,23:25
2333051200,31,23:25
2333340400,98,23:25
2160027400,24,23:25
2333051300,31,23:25
2333472200,41,23:25
2160027500,19,23:25
2333197800,56,23:25
2333340300,98,23:25
2333051400,21,23:25
2334266000,30,23:25
2330057303,74,23:25
2330057304,61,23:25
2330057301,68,23:25
2330057302,70,23:25
2333197002,49,23:25
2333197001,24,23:25
2333079900,38,23:25
2333354300,65,23:25
2333197200,31,23:25
2334266100,32,23:25
2333197101,37,23:25
2333197102,42,23:25
2333340000,95,23:25
2333197300,26,23:25
2333051001,35,23:25
2333051002,28,23:25
2330057601,43,23:25
2334266400,23,23:25
2333050602,12,23:25
2333050601,16,23:25
2330058122,48,23:25
2330058123,63,23:25
2330058121,59,23:25
2330058113,41,23:25
2330058112,40,23:25
2334266500,33,23:25
2333050700,20,23:25
2334266600,15,23:25
2334266200,17,23:25
2333050800,13,23:25
2334266300,20,23:25
2333050900,33,23:25
2333196600,24,23:25
2170391100,17,23:25
2334266900,17,23:25
2170391000,21,23:25
2333353800,80,23:25
2333353900,91,23:25
2333050301,37,23:25
2333050302,35,23:25
2333050402,45,23:25
2333050401,37,23:25
2334266700,13,23:25
2330058031,47,23:25
2330058023,38,23:25
2333050501,18,23:25
2333050502,12,23:25
2330058022,52,23:25
2330058012,48,23:25
2330058013,77,23:25
2333196900,29,23:25
2334266800,29,23:25
2170023500,36,23:25
2170023600,40,23:25
2170312600,28,23:25
2170023700,38,23:25
2170023300,28,23:25
2333539500,77,23:25
2160394101,84,23:25
2160276900,24,23:25
2170312500,33,23:25
2333539600,79,23:25
2170023400,34,23:25
2160394001,48,23:25
2160276800,38,23:25
2160394301,61,23:25
2160394201,47,23:25
2160394501,31,23:25
2170312900,52,23:25
2334081300,6,23:25
2334252900,14,23:25
2170023800,42,23:25
2160394401,21,23:25
2170023900,28,23:25
2170026600,27,23:25
2160381400,30,23:25
2160381300,22,23:25
2170026700,22,23:25
2330030700,37,23:25
2334081400,73,23:25
2170026400,18,23:25
2330030800,50,23:25
2170315600,62,23:25
2160381600,30,23:25
2170026500,26,23:25
2170315500,54,23:25
2160381500,21,23:25
2330030203,39,23:25
2330030202,57,23:25
2330030201,64,23:25
2330044800,32,23:25
2160381800,28,23:25
2333803900,67,23:25
2160028202,36,23:25
2160028201,35,23:25
2160381700,25,23:25
2170026800,38,23:25
2333803800,59,23:25
2160028302,43,23:25
2160028301,28,23:25
2333225800,35,23:25
2333803700,34,23:25
2170026900,28,23:25
2160028402,49,23:25
2333225900,99,23:25
2160381900,24,23:25
2170090300,24,23:25
2333172200,43,23:25
2333040400,81,23:25
2170090400,27,23:25
2160028600,16,23:25
2333172300,77,23:25
2334267000,47,23:25
2170090500,49,23:25
2333040500,85,23:25
2330044503,58,23:25
2330044502,79,23:25
2330044603,71,23:25
2330044602,75,23:25
2160028700,26,23:25
2333172400,41,23:25
2170090100,43,23:25
2333172500,43,23:25
2330044700,27,23:25
2160028802,37,23:25
2160028801,44,23:25
2170090200,26,23:25
2330030103,44,23:25
2330030102,50,23:25
2330030101,49,23:25
2160028902,31,23:25
2160028901,35,23:25
2334267300,5,23:25
2170315402,27,23:25
2170315401,46,23:25
2170026200,24,23:25
2330058632,44,23:25
2333040000,79,23:25
2170090800,31,23:25
2334267400,8,23:25
2170026300,19,23:25
2170315200,30,23:25
2170315302,18,23:25
2170315301,21,23:25
2330058732,36,23:25
2170090900,18,23:25
2333040100,81,23:25
2334267100,11,23:25
2170315100,28,23:25
2170026000,23,23:25
2170090600,56,23:25
2333040200,65,23:25
2170315002,21,23:25
2170315001,44,23:25
2334267200,7,23:25
2170090700,39,23:25
2333040300,76,23:25
2170026100,12,23:25
2160277100,39,23:25
2334267700,20,23:25
2170394600,30,23:25
2334267800,53,23:25
2333949100,28,23:25
2160277000,23,23:25
2170394500,44,23:25
2333239000,35,23:25
2334267900,19,23:25
2333949000,39,23:25
2334267500,11,23:25
2170394400,4,23:25
2330045100,43,23:25
2333239100,26,23:25
2333239300,28,23:25
2334253000,19,23:25
2334267600,18,23:25
2330045200,43,23:25
2333239200,19,23:25
2170091200,37,23:25
2170091300,23,23:25
2170091000,41,23:25
2330059224,46,23:25
2330059214,50,23:25
2330059203,43,23:25
2330059201,44,23:25
2160395001,64,23:25
2330059301,30,23:25
2160277800,30,23:25
2170091100,31,23:25
2170394700,18,23:25
2330059314,51,23:25
2330059324,78,23:25
2330059303,36,23:25
2333225200,29,23:25
2333239800,42,23:25
2160395201,30,23:25
2333803600,67,23:25
2333225300,43,23:25
2160395101,70,23:25
2333239900,84,23:25
2333949900,44,23:25
2160277900,54,23:25
2333803500,60,23:25
2333528800,37,23:25
2160395401,57,23:25
2333225400,46,23:25
2333949800,36,23:25
2333528900,40,23:25
2160395301,47,23:25
2333949700,33,23:25
2333225500,57,23:25
2333239400,34,23:25
2160381000,31,23:25
2333949600,31,23:25
2333803200,76,23:25
2333239500,17,23:25
2333949500,33,23:25
2160395501,54,23:25
2334307101,73,23:25
2333225000,35,23:25
2160381200,25,23:25
2333949400,40,23:25
2333239600,50,23:25
2160381100,82,23:25
2333949300,55,23:25
2333225100,37,23:25
2333239700,50,23:25
2333949200,32,23:25
2333631200,89,23:25
2330031900,41,23:25
2170025300,20,23:25
2334307401,83,23:25
2160029002,24,23:25
2160029001,23,23:25
2333224700,44,23:25
2160382700,21,23:25
2333631300,90,23:25
2334307601,67,23:25
2170025400,23,23:25
2334307501,80,23:25
2160029102,16,23:25
2160029101,15,23:25
2333224800,38,23:25
2333356500,70,23:25
2160382600,32,23:25
2170025100,28,23:25
2334307201,75,23:25
2160029200,23,23:25
2160382900,29,23:25
2333224900,41,23:25
2170025200,21,23:25
2333631100,94,23:25
2333631000,60,23:25
2334307301,83,23:25
2160029300,20,23:25
2160382800,31,23:25
2170314902,14,23:25
2170314901,39,23:25
2330031500,55,23:25
2170025700,21,23:25
2160029400,34,23:25
2333238900,29,23:25
2333659900,19,23:25
2333356200,81,23:25
2170025800,30,23:25
2330031600,35,23:25
2160029500,51,23:25
2170025900,34,23:25
2333356100,76,23:25
2170025500,25,23:25
2334307701,65,23:25
2333948900,34,23:25
2333356400,73,23:25
2170025600,34,23:25
2334307801,69,23:25
2333948800,41,23:25
2333659800,30,23:25
2333356300,80,23:25
2160029800,30,23:25
2334268200,16,23:25
2330045702,62,23:25
2330045802,68,23:25
2160029900,31,23:25
2334268300,27,23:25
2333631800,95,23:25
2334268000,10,23:25
2334268100,7,23:25
2334268600,34,23:25
2160001002,35,23:25
2160001001,28,23:25
2333631600,88,23:25
2170314000,15,23:25
2160001101,55,23:25
2333631700,90,23:25
2334268700,21,23:25
2170025000,25,23:25
2160001201,62,23:25
2334268400,16,23:25
2333631400,92,23:25
2334268500,5,23:25
2160001300,39,23:25
2333631500,80,23:25
2160001400,32,23:25
2160000103,60,23:25
2160000102,55,23:25
2160000101,60,23:25
2334254400,10,23:25
2334254500,20,23:25
2160000203,56,23:25
2160000202,57,23:25
2160000201,55,23:25
2334254600,25,23:25
2334268800,25,23:25
2334268900,24,23:25
2334254300,4,23:25
2334254900,18,23:25
2170090000,35,23:25
2334083100,53,23:25
2333630900,57,23:25
2334254700,28,23:25
2160000902,30,23:25
2160000901,48,23:25
2334254800,34,23:25
2333238500,12,23:25
2334097900,23,23:25
2333948700,33,23:25
2334240700,16,23:25
2334083200,58,23:25
2333238602,27,23:25
2333238601,15,23:25
2333948600,120,23:25
2334240800,11,23:25
2160382100,24,23:25
2333948500,29,23:25
2333238702,25,23:25
2333238701,23,23:25
2333356000,72,23:25
2160382000,26,23:25
2333238800,38,23:25
2160382300,57,23:25
2333948300,32,23:25
2333948200,22,23:25
2160382200,21,23:25
2333948100,26,23:25
2333238300,24,23:25
2334240900,36,23:25
2160382500,32,23:25
2160382400,23,23:25
2333238400,17,23:25
2333331300,56,23:00
2333345900,103,23:00
2333042100,23,23:00
2333188600,36,23:00
2333188500,46,23:00
2160383900,30,23:00
2333188900,30,23:00
2333056300,40,23:00
2334269100,22,23:00
2333345500,91,23:00
2333056401,39,23:00
2333056402,16,23:00
2334269200,18,23:00
2330032901,47,23:00
2333345400,90,23:00
2333345700,102,23:00
2333056501,26,23:00
2333056502,33,23:00
2333042000,50,23:00
2334269000,30,23:00
2334269500,28,23:00
2170317600,16,23:00
2170028400,36,23:00
2330032400,56,23:00
2334269600,28,23:00
2334255000,13,23:00
2170317400,34,23:00
2170028500,35,23:00
2334269300,15,23:00
2170028200,27,23:00
2170092800,27,23:00
2334269400,14,23:00
2170092900,31,23:00
2170028300,29,23:00
2334255300,9,23:00
2160002300,48,23:00
2334269900,39,23:00
2170028800,31,23:00
2334098000,31,23:00
2330032000,46,23:00
2334255400,28,23:00
2160002400,45,23:00
2170028900,25,23:00
2330032103,48,23:00
2160002503,40,23:00
2160002505,24,23:00
2160002506,53,23:00
2160002507,65,23:00
2170028600,33,23:00
2334255100,9,23:00
2334269700,35,23:00
2170317801,70,23:00
2170317802,70,23:00
2160002603,38,23:00
2160002605,47,23:00
2160002606,53,23:00
2160002607,36,23:00
2330032203,45,23:00
2170028700,26,23:00
2334269800,18,23:00
2334255200,18,23:00
2170317701,62,23:00
2170317702,41,23:00
2330032300,64,23:00
2160002700,35,23:00
2170093400,21,23:00
2334241100,52,23:00
2170382600,29,23:00
2333109800,55,23:00
2160001500,29,23:00
2334255800,21,23:00
2334241200,53,23:00
2333109900,69,23:00
2170093500,21,23:00
2330033001,41,23:00
2334241300,34,23:00
2170029000,23,23:00
2160001600,43,23:00
2334255900,15,23:00
2170093200,31,23:00
2334255500,22,23:00
2160001700,20,23:00
2170093300,21,23:00
2334241000,46,23:00
2334255600,22,23:00
2160001800,42,23:00
2334255700,26,23:00
2170093800,27,23:00
2170318400,28,23:00
2170029300,17,23:00
2333109300,79,23:00
2170093900,23,23:00
2334241600,51,23:00
2170318300,37,23:00
2334241700,30,23:00
2170029400,28,23:00
2333109400,83,23:00
2170382900,28,23:00
2170382800,18,23:00
2170318200,40,23:00
2160383000,22,23:00
2170093600,32,23:00
2333109500,54,23:00
2334241400,30,23:00
2170029100,22,23:00
2170382700,4,23:00
2170318100,39,23:00
2170093700,48,23:00
2333109700,40,23:00
2333109600,54,23:00
2334241500,54,23:00
2170029200,24,23:00
2160383200,22,23:00
2333345100,93,23:00
2160383100,120,23:00
2333056002,39,23:00
2333056004,44,23:00
2333056005,32,23:00
2333056006,41,23:00
2333345000,92,23:00
2160383400,25,23:00
2333056101,41,23:00
2333056103,48,23:00
2333056105,39,23:00
2333056106,47,23:00
2334241800,30,23:00
2333345300,93,23:00
2333056200,51,23:00
2160383300,21,23:00
2334241900,21,23:00
2333345200,93,23:00
2160383600,17,23:00
2170093000,33,23:00
2160383500,22,23:00
2170093100,40,23:00
2160383800,24,23:00
2160383700,27,23:00
2333344600,95,23:00
2170027900,23,23:00
2333055403,36,23:00
2333055405,23,23:00
2333055406,28,23:00
2333055407,58,23:00
2333055408,28,23:00
2334070900,53,23:00
2160370700,21,23:00
2333055500,33,23:00
2333330000,57,23:00
2160370600,18,23:00
2333055600,23,23:00
2333344800,95,23:00
2170027700,20,23:00
2160370900,27,23:00
2170316900,19,23:00
2170027800,23,23:00
2333330100,57,23:00
2333344700,94,23:00
2333173000,33,23:00
2160370800,28,23:00
2333055800,65,23:00
2333226900,50,23:00
2160003001,62,23:00
2160003002,32,23:00
2333055304,28,23:00
2333055305,39,23:00
2333055306,45,23:00
2333055307,30,23:00
2333055308,35,23:00
2160003101,77,23:00
2160003102,46,23:00
2333173500,35,23:00
2334256200,16,23:00
2170316200,35,23:00
2160003201,51,23:00
2160003202,38,23:00
2170027100,20,23:00
2170091700,20,23:00
2333041700,57,23:00
2334256300,8,23:00
2170091800,28,23:00
2333041805,37,23:00
2333041806,29,23:00
2333041802,41,23:00
2333041803,33,23:00
2170027200,22,23:00
2170316000,25,23:00
2334256000,24,23:00
2333041904,20,23:00
2333041905,37,23:00
2333041906,36,23:00
2333041901,53,23:00
2170091400,24,23:00
2160003501,45,23:00
2160003502,59,23:00
2170091500,35,23:00
2334256100,18,23:00
2170027000,22,23:00
2170091600,38,23:00
2333109200,75,23:00
2334242000,8,23:00
2334256600,44,23:00
2160003601,44,23:00
2160003602,61,23:00
2170027500,28,23:00
2333173100,48,23:00
2333055900,36,23:00
2160003700,77,23:00
2333041300,32,23:00
2334242100,9,23:00
2334256700,78,23:00
2333173200,33,23:00
2333344900,94,23:00
2170027600,43,23:00
2170316601,30,23:00
2170316602,13,23:00
2334256800,31,23:00
2160003800,75,23:00
2333041400,32,23:00
2334256400,8,23:00
2333173300,25,23:00
2170091900,17,23:00
2170316501,35,23:00
2170316502,31,23:00
2170027300,50,23:00
2334256500,44,23:00
2333173400,11,23:00
2170027400,26,23:00
2170316300,27,23:00
2170316400,22,23:00
2170092100,24,23:00
2333804100,75,23:00
2333108500,85,23:00
2333804000,55,23:00
2333108400,66,23:00
2334242500,10,23:00
2160002800,49,23:00
2170092200,32,23:00
2333108600,37,23:00
2334242600,40,23:00
2160002901,50,23:00
2160002902,55,23:00
2334242200,26,23:00
2333108700,36,23:00
2330034401,56,23:00
2330034402,29,23:00
2333529300,32,23:00
2334256900,20,23:00
2170092000,18,23:00
2334242300,60,23:00
2333108800,41,23:00
2334242400,74,23:00
2330034501,46,23:00
2330034502,45,23:00
2333172600,34,23:00
2170092500,17,23:00
2160384100,32,23:00
2334242900,34,23:00
2170028000,30,23:00
2333529100,64,23:00
2170317000,27,23:00
2170092600,28,23:00
2160384000,20,23:00
2170092700,26,23:00
2333108100,78,23:00
2333529200,35,23:00
2333172700,33,23:00
2170028100,31,23:00
2160384300,16,23:00
2170092300,27,23:00
2333108200,73,23:00
2334242700,41,23:00
2333172800,31,23:00
2334071000,69,23:00
2160384200,77,23:00
2170092400,24,23:00
2334242800,41,23:00
2333529000,68,23:00
2333108300,82,23:00
2333172900,36,23:00
2334071300,20,23:00
2333226522,20,23:00
2160384500,47,23:00
2333226512,35,23:00
2160384400,30,23:00
2333226622,39,23:00
2333226612,10,23:00
2160384700,25,23:00
2160370100,28,23:00
2334071500,34,23:00
2333226700,40,23:00
2160384600,23,23:00
2160370000,28,23:00
2334071400,25,23:00
2333226800,32,23:00
2333226100,56,23:00
2160370300,37,23:00
2333108900,40,23:00
2334071700,32,23:00
2334071800,33,23:00
2160384900,29,23:00
2333226000,48,23:00
2160370200,24,23:00
2333226201,35,23:00
2333226202,40,23:00
2334071600,17,23:00
2160384800,20,23:00
2333226321,38,23:00
2333226322,41,23:00
2333226323,41,23:00
2160370500,31,23:00
2333226423,13,23:00
2333226422,36,23:00
2333226411,30,23:00
2334071900,32,23:00
2160370400,30,23:00
2333030200,29,23:00
2333044800,7,23:00
2333333800,54,23:00
2333044900,18,23:00
2160371900,37,23:00
2333030300,31,23:00
2333030400,12,23:00
2333294100,64,23:00
2160018600,58,23:00
2333030500,12,23:00
2333294000,77,23:00
2334257100,8,23:00
2160004102,25,23:00
2160004104,47,23:00
2160004106,47,23:00
2160004109,52,23:00
2160004108,54,23:00
2160018700,47,23:00
2160018801,27,23:00
2160018802,32,23:00
2334257200,4,23:00
2160004209,58,23:00
2330020904,46,23:00
2330020903,47,23:00
2330020906,42,23:00
2330020905,41,23:00
2330020908,32,23:00
2160004203,40,23:00
2160004205,40,23:00
2160004208,56,23:00
2160004207,22,23:00
2333044500,11,23:00
2160018902,12,23:00
2160018901,32,23:00
2160004300,76,23:00
2170398300,4,23:00
2333044600,10,23:00
2160004400,68,23:00
2333030000,58,23:00
2334257000,11,23:00
2333030100,49,23:00
2170398200,5,23:00
2333044700,109,23:00
2160004500,54,23:00
2334257500,33,23:00
2333294700,22,23:00
2334257600,26,23:00
2334243000,26,23:00
2333294600,40,23:00
2334257300,44,23:00
2333294900,38,23:00
2170080800,25,23:00
2333294800,30,23:00
2334257400,44,23:00
2170080900,27,23:00
2334243300,48,23:00
2334257900,29,23:00
2333030600,26,23:00
2333294300,36,23:00
2334243400,58,23:00
2333030700,33,23:00
2330020113,30,23:00
2330020123,25,23:00
2333294200,84,23:00
2330020102,31,23:00
2330020101,28,23:00
2330020104,41,23:00
2330020105,31,23:00
2334257700,36,23:00
2334243100,44,23:00
2333030800,49,23:00
2160386000,27,23:00
2333294500,33,23:00
2330020213,31,23:00
2330020223,22,23:00
2330020201,26,23:00
2330020202,21,23:00
2330020205,20,23:00
2330020204,41,23:00
2334243200,40,23:00
2334257800,39,23:00
2333030900,33,23:00
2333294400,38,23:00
2170081400,15,23:00
2334243800,11,23:00
2333215100,40,23:00
2170081500,19,23:00
2330021004,43,23:00
2330021003,46,23:00
2330021006,44,23:00
2330021005,42,23:00
2330021008,21,23:00
2333215000,53,23:00
2334243900,12,23:00
2170081200,29,23:00
2333215200,25,23:00
2334243500,25,23:00
2160385200,35,23:00
2334243600,40,23:00
2334072000,18,23:00
2170081300,26,23:00
2333215300,38,23:00
2170095900,22,23:00
2160385100,61,23:00
2160385000,24,23:00
2333058000,34,23:00
2334243700,19,23:00
2334072200,61,23:00
2160385400,67,23:00
2333293800,52,23:00
2330049700,40,23:00
2170081901,18,23:00
2170081902,12,23:00
2334072100,31,23:00
2160385300,28,23:00
2333293700,52,23:00
2330049800,38,23:00
2170081600,34,23:00
2160371000,25,23:00
2330035300,50,23:00
2160385500,30,23:00
2333293900,45,23:00
2170081700,30,23:00
2330035400,41,23:00
2170081800,35,23:00
2160385800,25,23:00
2333058500,47,23:00
2160371200,27,23:00
2333215800,46,23:00
2170095200,37,23:00
2333347700,51,23:00
2333058600,45,23:00
2160371100,25,23:00
2170095300,38,23:00
2170398900,26,23:00
2170384300,74,23:00
2333215900,49,23:00
2170384200,8,23:00
2333333000,97,23:00
2333347600,49,23:00
2160371400,29,23:00
2333347900,62,23:00
2333058700,35,23:00
2334072800,39,23:00
2170398800,10,23:00
2170384100,49,23:00
2334072900,29,23:00
2170095000,27,23:00
2160371300,18,23:00
2160385900,66,23:00
2333058800,38,23:00
2170398700,113,23:00
2334072700,40,23:00
2170398600,29,23:00
2170384000,77,23:00
2333333200,97,23:00
2333058900,43,23:00
2170095100,39,23:00
2333347800,62,23:00
2170095600,28,23:00
2170081000,31,23:00
2333215400,31,23:00
2333058100,29,23:00
2333347300,36,23:00
2160371600,30,23:00
2170095700,34,23:00
2160371500,29,23:00
2170081100,26,23:00
2333215501,55,23:00
2333215503,39,23:00
2333215502,79,23:00
2333058200,31,23:00
2170095400,32,23:00
2333215602,59,23:00
2333215601,79,23:00
2333215604,32,23:00
2333058300,37,23:00
2160371800,33,23:00
2333347500,25,23:00
2170095500,33,23:00
2333215700,35,23:00
2333058400,35,23:00
2333347400,42,23:00
2160371700,19,23:00
2333332600,95,23:00
2334258000,31,23:00
2333332500,89,23:00
2334258100,28,23:00
2333332800,93,23:00
2160019800,38,23:00
2333332700,89,23:00
2333161000,76,23:00
2160019900,29,23:00
2333057600,29,23:00
2334258400,9,23:00
2333189400,29,23:00
2333214900,28,23:00
2170397200,8,23:00
2333332200,57,23:00
2333057700,40,23:00
2334258500,5,23:00
2160005500,48,23:00
2333332100,58,23:00
2333057800,40,23:00
2160005600,41,23:00
2333332400,57,23:00
2334258200,49,23:00
2333057900,34,23:00
2334258300,27,23:00
2333332300,57,23:00
2334258800,23,23:00
2170029700,18,23:00
2334244200,66,23:00
2334244300,40,23:00
2334258900,33,23:00
2170029800,32,23:00
2170318800,34,23:00
